x,y,z,r,g,b
0.959163,-1.19243,-0.294005,1.0,0.392007,0.0
1.94821,-1.56231,-0.293895,1.0,0.39186,0.0
1.81721,1.29202,-0.10666,1.0,0.142213,0.0
0.945916,2.16797,-0.884785,0.820287,1.0,0.0
-0.37015,-2.11642,-0.22056,1.0,0.29408,0.0
1.59501,-0.108538,-0.065465,1.0,0.0872867,0.0
-4.2806,-3.2429,-0.00983,1.0,0.0131067,0.0
-0.637685,-2.23968,-0.175,1.0,0.233333,0.0
0.856714,-1.01376,-0.164755,1.0,0.219673,0.0
2.77234,3.40182,-0.30686,1.0,0.409147,0.0
0.555072,1.99089,-0.04693,1.0,0.0625733,0.0
2.87625,3.3173,-0.241955,1.0,0.322607,0.0
0.5529,1.99127,-0.047925,1.0,0.0639,0.0
-3.18419,-3.67708,-0.124125,1.0,0.1655,0.0
1.39195,0.832137,-0.04524,1.0,0.06032,0.0
1.29131,0.745622,-0.433925,1.0,0.578567,0.0
0.390688,0.113215,-0.045535,1.0,0.0607133,0.0
-0.448429,-1.10031,-0.17501,1.0,0.233347,0.0
3.85227,4.07859,-0.45464,1.0,0.606187,0.0
1.86955,3.35983,-0.732245,1.0,0.976327,0.0
0.938631,-0.530634,-0.317795,1.0,0.423727,0.0
-1.02165,-1.08796,-0.063755,1.0,0.0850067,0.0
0.348525,-0.50808,-0.728665,1.0,0.971553,0.0
-3.56959,-3.09673,-0.105505,1.0,0.140673,0.0
1.7051,0.758056,-0.27068,1.0,0.360907,0.0
1.1388,2.52229,-0.72308,1.0,0.964107,0.0
1.57438,1.02638,-0.33897,1.0,0.45196,0.0
2.76534,3.41828,-0.321465,1.0,0.42862,0.0
2.11356,3.86178,-0.901795,0.797607,1.0,0.0
1.30758,-0.0945451,-0.31652,1.0,0.422027,0.0
1.51977,-0.51324,-0.139605,1.0,0.18614,0.0
-0.619678,-2.17455,-0.15995,1.0,0.213267,0.0
0.574413,-0.296886,-0.05474,1.0,0.0729867,0.0
1.82684,0.43731,-0.132035,1.0,0.176047,0.0
1.56987,1.07417,-0.35745,1.0,0.4766,0.0
-1.2583,-1.50446,-0.02681,1.0,0.0357467,0.0
1.06761,2.34644,-0.741845,1.0,0.989127,0.0
3.34136,3.50864,-0.225835,1.0,0.301113,0.0
3.78961,3.73686,-0.04727,1.0,0.0630267,0.0
1.61815,0.686057,-0.23696,1.0,0.315947,0.0
-1.71994,-2.73702,-0.1623,1.0,0.2164,0.0
-3.32132,-2.23746,-0.0661,1.0,0.0881333,0.0
-3.32005,-2.23696,-0.062155,1.0,0.0828733,0.0
0.413313,0.145947,-0.056215,1.0,0.0749533,0.0
1.78601,2.53341,-0.27083,1.0,0.361107,0.0
-3.32822,-2.90978,-0.34604,1.0,0.461387,0.0
1.02033,-0.608117,-0.176065,1.0,0.234753,0.0
1.29176,-0.442681,-0.21741,1.0,0.28988,0.0
0.648746,-1.26599,-0.038295,1.0,0.05106,0.0
-4.12716,-2.69608,-0.01636,1.0,0.0218133,0.0
1.54285,-0.582368,-0.235385,1.0,0.313847,0.0
3.33243,3.30634,-0.0786,1.0,0.1048,0.0
1.35548,0.158592,-0.402085,1.0,0.536113,0.0
0.358676,0.105418,-0.050615,1.0,0.0674867,0.0
1.51271,-0.511309,-0.15353,1.0,0.204707,0.0
1.11231,3.55984,-0.05586,1.0,0.07448,0.0
0.359043,0.103173,-0.051095,1.0,0.0681267,0.0
-1.15241,-1.62827,-0.284615,1.0,0.379487,0.0
1.91956,1.19553,-0.36481,1.0,0.486413,0.0
1.10001,-0.609866,-0.169895,1.0,0.226527,0.0
0.917115,-1.35782,-0.47364,1.0,0.63152,0.0
0.122894,-0.0968478,-0.0637,1.0,0.0849333,0.0
1.57393,1.03373,-0.334945,1.0,0.446593,0.0
1.88575,-0.369844,-0.30387,1.0,0.40516,0.0
0.517347,3.25394,-0.09509,1.0,0.126787,0.0
-2.97148,-3.14255,-0.1431,1.0,0.1908,0.0
3.6754,3.71512,-0.18908,1.0,0.252107,0.0
1.51147,-0.512647,-0.14691,1.0,0.19588,0.0
0.440589,0.21301,-0.00918,1.0,0.01224,0.0
0.939377,0.00253529,-0.48363,1.0,0.64484,0.0
1.31496,-0.332312,-0.21393,1.0,0.28524,0.0
3.3093,3.58835,-0.227825,1.0,0.303767,0.0
1.17094,-0.20221,-0.458165,1.0,0.610887,0.0
-1.02189,-1.08819,-0.062925,1.0,0.0839,0.0
1.53921,4.18777,-1.26841,0.308787,1.0,0.0
1.62557,0.202469,-0.17937,1.0,0.23916,0.0
0.427615,0.166793,-0.05061,1.0,0.06748,0.0
-0.998956,-1.06689,-0.065665,1.0,0.0875533,0.0
-3.1348,-3.09067,-0.1906,1.0,0.254133,0.0
-0.476735,-1.20265,-1.6871,0.0,1.0,0.24946
0.404352,0.182047,-0.04189,1.0,0.0558533,0.0
1.58752,-0.240498,-0.24914,1.0,0.332187,0.0
3.67945,3.8798,-0.05864,1.0,0.0781867,0.0
1.43331,-0.51581,-0.21395,1.0,0.285267,0.0
0.831591,0.86188,-0.86006,0.853253,1.0,0.0
0.785265,-0.723993,-0.603705,1.0,0.80494,0.0
2.77299,3.20242,-0.246625,1.0,0.328833,0.0
1.58189,1.08895,-0.337075,1.0,0.449433,0.0
1.74101,-0.370907,-0.323275,1.0,0.431033,0.0
2.97513,3.52721,-0.508935,1.0,0.67858,0.0
1.74088,-0.167737,-0.362085,1.0,0.48278,0.0
0.417081,0.15069,-0.04469,1.0,0.0595867,0.0
1.21017,2.92461,-0.57883,1.0,0.771773,0.0
-4.03307,-2.14898,-0.08537,1.0,0.113827,0.0
0.39602,0.151603,-0.072665,1.0,0.0968867,0.0
2.0914,3.40909,-0.58162,1.0,0.775493,0.0
1.31221,-0.426246,-0.210665,1.0,0.280887,0.0
1.74057,0.630051,-0.18363,1.0,0.24484,0.0
1.51359,-0.861943,-0.142495,1.0,0.189993,0.0
-3.73836,-3.43349,-0.39853,1.0,0.531373,0.0
-0.429128,-1.84504,-0.166965,1.0,0.22262,0.0
0.957731,-0.587459,-0.339665,1.0,0.452887,0.0
0.772771,-0.496949,-0.288615,1.0,0.38482,0.0
1.19101,1.159,-0.68783,1.0,0.917107,0.0
1.06821,-0.00323702,-0.56335,1.0,0.751133,0.0
1.48383,-0.527019,-0.21932,1.0,0.292427,0.0
0.679683,-0.92611,-0.49903,1.0,0.665373,0.0
3.61348,3.89666,-0.537555,1.0,0.71674,0.0
-3.12209,-3.73254,-0.27105,1.0,0.3614,0.0
1.98969,0.726697,-0.083915,1.0,0.111887,0.0
1.52899,-0.848209,-0.1326,1.0,0.1768,0.0
-0.618051,-2.1816,-0.12088,1.0,0.161173,0.0
1.7527,-1.54194,-0.06515,1.0,0.0868667,0.0
1.75864,-1.58818,-0.2182,1.0,0.290933,0.0
1.82836,-1.56468,-0.159605,1.0,0.212807,0.0
-2.90233,-2.80971,-0.073755,1.0,0.09834,0.0
1.27306,-0.436873,-0.21256,1.0,0.283413,0.0
1.95083,2.0812,-0.116185,1.0,0.154913,0.0
1.11651,-0.281675,-0.240915,1.0,0.32122,0.0
2.98644,3.57779,-0.401515,1.0,0.535353,0.0
0.0733626,0.441133,-0.08472,1.0,0.11296,0.0
-1.16485,-1.51496,-0.034065,1.0,0.04542,0.0
1.92778,2.09002,-0.188775,1.0,0.2517,0.0
-4.17397,-2.6863,-0.01634,1.0,0.0217867,0.0
1.93863,2.08595,-0.126985,1.0,0.169313,0.0
0.732865,-0.552804,-0.20342,1.0,0.271227,0.0
0.736709,-0.55637,-0.210485,1.0,0.280647,0.0
1.70898,-1.50667,-0.00842,1.0,0.0112267,0.0
0.352913,0.0936494,-0.049845,1.0,0.06646,0.0
0.352784,0.0953511,-0.050415,1.0,0.06722,0.0
3.05622,3.21406,-0.200765,1.0,0.267687,0.0
0.353833,0.0986386,-0.051785,1.0,0.0690467,0.0
-1.85184,-1.8738,-0.078705,1.0,0.10494,0.0
1.76979,-1.55886,-0.39018,1.0,0.52024,0.0
2.59086,2.70872,-0.025,1.0,0.0333333,0.0
0.35218,0.0975229,-0.05326,1.0,0.0710133,0.0
2.75516,3.05499,-0.145675,1.0,0.194233,0.0
0.0781164,0.441616,-0.084115,1.0,0.112153,0.0
1.84317,-1.63729,-0.21868,1.0,0.291573,0.0
2.36484,3.82072,-0.907095,0.79054,1.0,0.0
1.7183,2.57696,-0.25957,1.0,0.346093,0.0
2.14901,2.60696,-0.129355,1.0,0.172473,0.0
-3.28103,-3.56749,-0.13875,1.0,0.185,0.0
3.34698,3.90877,-0.43329,1.0,0.57772,0.0
1.58724,1.09124,-0.33699,1.0,0.44932,0.0
-0.619326,-2.17567,-0.1035,1.0,0.138,0.0
1.81532,1.90606,-0.181395,1.0,0.24186,0.0
3.68197,3.50288,-0.24749,1.0,0.329987,0.0
2.85396,2.87024,-0.005135,1.0,0.00684667,0.0
0.442303,0.211875,-0.00705,1.0,0.0094,0.0
2.88722,3.30026,-0.227955,1.0,0.30394,0.0
1.40753,0.303875,-0.433125,1.0,0.5775,0.0
1.66212,3.20034,-0.668865,1.0,0.89182,0.0
2.25334,3.34469,-0.614085,1.0,0.81878,0.0
1.15623,-0.593285,-0.24304,1.0,0.324053,0.0
0.837747,-0.521883,-0.21108,1.0,0.28144,0.0
3.0537,3.71021,-0.64099,1.0,0.854653,0.0
1.15631,-0.598513,-0.248665,1.0,0.331553,0.0
-1.04589,-2.12022,-2.30187,0.0,0.93084,1.0
0.502376,3.04249,-0.07479,1.0,0.09972,0.0
2.09904,-1.60334,-0.389115,1.0,0.51882,0.0
2.17689,2.83982,-0.23808,1.0,0.31744,0.0
1.70783,1.675,-0.44765,1.0,0.596867,0.0
0.818209,-0.901149,-0.336205,1.0,0.448273,0.0
1.67202,-0.416577,-0.361525,1.0,0.482033,0.0
2.78067,3.00795,-0.098545,1.0,0.131393,0.0
0.437912,3.65823,-0.02694,1.0,0.03592,0.0
-4.02152,-2.88228,-0.046865,1.0,0.0624867,0.0
1.71324,-0.392571,-0.069975,1.0,0.0933,0.0
-0.615539,-2.17958,-0.10566,1.0,0.14088,0.0
2.43433,2.66004,-0.071795,1.0,0.0957267,0.0
0.362173,0.120884,-0.05426,1.0,0.0723467,0.0
0.849662,0.00286779,-0.679975,1.0,0.906633,0.0
3.63684,4.03286,-0.309555,1.0,0.41274,0.0
-1.6205,-1.13386,-0.081905,1.0,0.109207,0.0
2.16827,-1.61734,-0.33342,1.0,0.44456,0.0
-2.87739,-1.91182,-0.420315,1.0,0.56042,0.0
1.92272,2.09709,-0.138805,1.0,0.185073,0.0
0.997022,1.03166,-0.63641,1.0,0.848547,0.0
1.93136,2.09158,-0.139925,1.0,0.186567,0.0
-1.08161,-2.04541,-0.110695,1.0,0.147593,0.0
1.59083,3.03299,-0.636205,1.0,0.848273,0.0
2.7916,3.04009,-0.142705,1.0,0.190273,0.0
1.5054,-0.512847,-0.149615,1.0,0.199487,0.0
2.79285,3.03239,-0.129405,1.0,0.17254,0.0
1.75234,1.74937,-0.233215,1.0,0.310953,0.0
-2.85426,-2.63148,-0.1692,1.0,0.2256,0.0
1.59612,-0.550833,-0.10708,1.0,0.142773,0.0
1.80805,-1.73437,-0.314225,1.0,0.418967,0.0
1.44732,3.89175,-0.97085,0.705533,1.0,0.0
1.04749,-0.0647425,-0.534665,1.0,0.712887,0.0
2.88632,3.29171,-0.23088,1.0,0.30784,0.0
-2.86946,-3.10078,-0.09676,1.0,0.129013,0.0
1.75139,1.75016,-0.233455,1.0,0.311273,0.0
1.46063,3.93876,-0.03642,1.0,0.04856,0.0
1.79874,-1.75282,-0.321605,1.0,0.428807,0.0
1.72072,0.27456,-0.179895,1.0,0.23986,0.0
-0.921327,-0.826166,-0.065685,1.0,0.08758,0.0
1.68134,2.57499,-0.30995,1.0,0.413267,0.0
0.767415,-0.946178,-0.42085,1.0,0.561133,0.0
-2.72933,-2.2795,-0.188475,1.0,0.2513,0.0
1.80443,-1.73314,-0.223915,1.0,0.298553,0.0
1.9249,0.832166,-0.121045,1.0,0.161393,0.0
1.72262,-0.178549,-0.35585,1.0,0.474467,0.0
1.61178,-1.64211,-0.060935,1.0,0.0812467,0.0
-2.47561,-2.11466,-0.039525,1.0,0.0527,0.0
-2.86514,-3.09574,-0.11,1.0,0.146667,0.0
0.988592,-1.56504,-0.156265,1.0,0.208353,0.0
1.97234,1.12517,-0.126565,1.0,0.168753,0.0
0.650149,0.878418,-0.79821,0.93572,1.0,0.0
1.49132,1.37313,-0.56093,1.0,0.747907,0.0
-1.31301,-1.60889,-0.043235,1.0,0.0576467,0.0
2.68541,2.56826,-0.22255,1.0,0.296733,0.0
3.05381,3.41216,-0.226845,1.0,0.30246,0.0
3.02549,3.4141,-0.227135,1.0,0.302847,0.0
2.83924,3.30024,-0.365355,1.0,0.48714,0.0
1.19917,-1.39582,-0.284145,1.0,0.37886,0.0
-1.39764,-2.02856,-0.135055,1.0,0.180073,0.0
2.23285,3.26755,-0.286055,1.0,0.381407,0.0
1.80402,0.520248,-0.166765,1.0,0.222353,0.0
1.31672,0.874939,-0.424785,1.0,0.56638,0.0
3.05471,3.38504,-0.23289,1.0,0.31052,0.0
1.12705,-0.610955,-0.15979,1.0,0.213053,0.0
1.66444,0.240104,-0.130625,1.0,0.174167,0.0
1.39597,1.62509,-0.45234,1.0,0.60312,0.0
-0.393474,-2.07531,-0.205245,1.0,0.27366,0.0
0.994504,1.6849,-0.78627,0.95164,1.0,0.0
1.79198,2.44273,-0.199905,1.0,0.26654,0.0
1.77866,1.91024,-0.153435,1.0,0.20458,0.0
1.69357,0.493213,-0.240685,1.0,0.320913,0.0
1.82825,-0.599043,-0.06294,1.0,0.08392,0.0
-3.60544,-3.04962,-0.698185,1.0,0.930913,0.0
1.49358,2.06014,-0.400575,1.0,0.5341,0.0
0.409371,0.174942,-0.07597,1.0,0.101293,0.0
1.56443,4.07796,-1.11687,0.51084,1.0,0.0
-0.270508,-0.668387,-0.040765,1.0,0.0543533,0.0
-0.139122,-0.979974,-0.091025,1.0,0.121367,0.0
1.8761,2.8126,-0.299105,1.0,0.398807,0.0
1.32986,-0.314881,-0.21158,1.0,0.282107,0.0
0.917968,-0.741881,-0.333145,1.0,0.444193,0.0
1.22514,1.87831,-0.536715,1.0,0.71562,0.0
-3.53663,-4.12845,-0.003045,1.0,0.00406,0.0
2.08224,2.57863,-0.15028,1.0,0.200373,0.0
-3.3213,-2.23705,-0.06215,1.0,0.0828667,0.0
2.87877,3.35675,-0.428485,1.0,0.571313,0.0
1.81649,0.437375,-0.11898,1.0,0.15864,0.0
2.8812,3.3183,-0.221125,1.0,0.294833,0.0
0.95073,2.20968,-0.839785,0.880287,1.0,0.0
1.92889,3.13194,-0.391795,1.0,0.522393,0.0
0.377528,0.100472,-0.05454,1.0,0.07272,0.0
1.41348,1.02785,-0.569165,1.0,0.758887,0.0
0.966814,-0.809352,-0.01504,1.0,0.0200533,0.0
0.386976,0.112349,-0.05083,1.0,0.0677733,0.0
1.00715,-0.939795,-0.29664,1.0,0.39552,0.0
0.356055,0.0939454,-0.0474,1.0,0.0632,0.0
1.77769,0.414976,-0.133625,1.0,0.178167,0.0
-3.92879,-4.3056,-0.01257,1.0,0.01676,0.0
2.71378,1.29796,-0.21195,1.0,0.2826,0.0
0.361318,0.101065,-0.050515,1.0,0.0673533,0.0
0.839134,-0.727973,-0.543925,1.0,0.725233,0.0
-1.31295,-1.60909,-0.04411,1.0,0.0588133,0.0
-1.13152,-1.72823,-0.058695,1.0,0.07826,0.0
-4.17419,-4.4907,-0.202215,1.0,0.26962,0.0
1.69265,0.0227903,-0.06432,1.0,0.08576,0.0
1.21874,1.57476,-0.0343,1.0,0.0457333,0.0
0.487118,-0.301272,-0.667835,1.0,0.890447,0.0
1.45058,-0.11584,-0.236445,1.0,0.31526,0.0
-0.486112,-2.13402,-0.16426,1.0,0.219013,0.0
2.8866,3.36666,-0.243045,1.0,0.32406,0.0
0.0633783,-0.687747,-0.1111,1.0,0.148133,0.0
-3.46839,-2.21931,-0.05788,1.0,0.0771733,0.0
3.06645,3.37937,-0.197695,1.0,0.263593,0.0
-1.1917,-1.13369,-0.048475,1.0,0.0646333,0.0
3.02174,3.41415,-0.20884,1.0,0.278453,0.0
1.16189,-0.190198,-0.45248,1.0,0.603307,0.0
-3.03712,-3.90685,-0.24367,1.0,0.324893,0.0
2.09614,1.07514,-0.089005,1.0,0.118673,0.0
-1.75649,0.368683,-2.16362,0.0,1.0,0.884827
3.32571,3.69718,-0.26219,1.0,0.349587,0.0
0.88813,-0.664903,-0.521325,1.0,0.6951,0.0
1.09825,-1.38778,-0.305915,1.0,0.407887,0.0
1.56134,1.04053,-0.360295,1.0,0.480393,0.0
-2.97757,-3.38999,-0.23194,1.0,0.309253,0.0
2.69977,3.58461,-0.69693,1.0,0.92924,0.0
1.38439,0.805609,-0.039275,1.0,0.0523667,0.0
-3.08288,-2.85774,-0.20632,1.0,0.275093,0.0
-3.06438,-2.84849,-0.20126,1.0,0.268347,0.0
3.65872,3.64573,-0.282155,1.0,0.376207,0.0
2.75048,3.03079,-0.12249,1.0,0.16332,0.0
-1.91831,-0.855408,-0.06039,1.0,0.08052,0.0
0.312214,0.149125,-0.06575,1.0,0.0876667,0.0
2.05719,2.77104,-0.242145,1.0,0.32286,0.0
1.76692,0.270334,-0.08085,1.0,0.1078,0.0
2.18566,3.76188,-0.847555,0.869927,1.0,0.0
0.583101,2.61914,-0.083325,1.0,0.1111,0.0
-0.400124,-1.49283,-1.70821,0.0,1.0,0.277613
1.00616,-1.40331,-0.26145,1.0,0.3486,0.0
1.37503,-0.213686,-0.1699,1.0,0.226533,0.0
1.37722,-0.214051,-0.164615,1.0,0.219487,0.0
-3.64214,-2.84304,-0.031775,1.0,0.0423667,0.0
-0.440597,-2.07385,-0.11188,1.0,0.149173,0.0
-0.0796674,-3.28807,-2.49882,0.0,0.668247,1.0
1.51533,3.66896,-0.045285,1.0,0.06038,0.0
1.39396,-2.05274,-0.268755,1.0,0.35834,0.0
-1.05664,-0.0012136,-0.025,1.0,0.0333333,0.0
-1.31552,-1.56381,-0.04914,1.0,0.06552,0.0
2.73262,3.00543,-0.09681,1.0,0.12908,0.0
1.7953,2.27576,-0.132095,1.0,0.176127,0.0
1.49182,-0.549708,-0.19238,1.0,0.256507,0.0
1.26449,1.22807,-0.64767,1.0,0.86356,0.0
1.11266,-1.09102,-0.24917,1.0,0.332227,0.0
3.00136,3.45685,-0.24942,1.0,0.33256,0.0
1.89501,2.80239,-0.301775,1.0,0.402367,0.0
1.34522,-0.353076,-0.21103,1.0,0.281373,0.0
-1.49466,-1.66552,-0.05936,1.0,0.0791467,0.0
1.75816,2.11583,-0.244595,1.0,0.326127,0.0
2.84255,3.89521,-0.666015,1.0,0.88802,0.0
-0.63569,-2.22812,-0.145455,1.0,0.19394,0.0
1.03692,1.66198,-0.037795,1.0,0.0503933,0.0
0.693119,0.524666,-0.038815,1.0,0.0517533,0.0
1.0379,1.6619,-0.03802,1.0,0.0506933,0.0
1.03857,1.66187,-0.036625,1.0,0.0488333,0.0
1.66859,-0.00374131,-0.072075,1.0,0.0961,0.0
1.47276,2.72054,-0.549635,1.0,0.732847,0.0
0.859217,-0.792135,-0.31909,1.0,0.425453,0.0
1.92432,2.09707,-0.141705,1.0,0.18894,0.0
-1.49354,-1.66539,-0.05715,1.0,0.0762,0.0
1.90496,0.615118,-0.116695,1.0,0.155593,0.0
1.03707,1.66214,-0.0407,1.0,0.0542667,0.0
2.20992,2.58542,-0.14101,1.0,0.188013,0.0
1.58167,1.11379,-0.340585,1.0,0.454113,0.0
2.85952,3.24547,-0.232705,1.0,0.310273,0.0
-3.57955,-2.98824,-0.7226,1.0,0.963467,0.0
-1.71755,-1.79213,-0.16279,1.0,0.217053,0.0
-1.0665,-0.0962637,-0.030145,1.0,0.0401933,0.0
1.55815,-0.406938,-0.21006,1.0,0.28008,0.0
-1.32526,-1.53725,-0.047965,1.0,0.0639533,0.0
3.57158,3.76336,-0.193175,1.0,0.257567,0.0
1.49353,-0.559934,-0.199375,1.0,0.265833,0.0
-1.74122,-2.60989,-0.16117,1.0,0.214893,0.0
0.404351,0.196537,-0.072805,1.0,0.0970733,0.0
1.59434,1.09528,-0.317295,1.0,0.42306,0.0
1.03178,-0.998388,-0.324315,1.0,0.43242,0.0
0.825503,-0.490449,-0.22151,1.0,0.295347,0.0
1.57696,1.00897,-0.298685,1.0,0.398247,0.0
1.2823,-0.446555,-0.20696,1.0,0.275947,0.0
1.56563,1.02011,-0.351645,1.0,0.46886,0.0
2.89976,3.93514,-0.673235,1.0,0.897647,0.0
1.5752,1.03122,-0.338605,1.0,0.451473,0.0
1.34042,-0.284347,-0.199815,1.0,0.26642,0.0
1.03646,1.66131,-0.03911,1.0,0.0521467,0.0
1.7436,0.724922,-0.24487,1.0,0.326493,0.0
1.45875,-0.576467,-0.25379,1.0,0.338387,0.0
1.51311,0.35356,-0.387475,1.0,0.516633,0.0
1.74595,-0.130231,-0.065875,1.0,0.0878333,0.0
3.46066,3.6222,-0.231605,1.0,0.308807,0.0
2.46319,2.67261,-0.002265,1.0,0.00302,0.0
2.05866,1.50369,-0.09573,1.0,0.12764,0.0
1.24684,-0.711034,-0.27026,1.0,0.360347,0.0
2.42537,2.69471,-0.083915,1.0,0.111887,0.0
2.39627,3.62134,-0.643075,1.0,0.857433,0.0
1.4975,-0.537789,-0.23658,1.0,0.31544,0.0
-0.541112,-2.10149,-0.438085,1.0,0.584113,0.0
1.34218,-0.284728,-0.192655,1.0,0.256873,0.0
1.29221,-0.427341,-0.209205,1.0,0.27894,0.0
-2.90485,-2.6929,-0.14666,1.0,0.195547,0.0
2.28041,3.24262,-0.378335,1.0,0.504447,0.0
2.42439,2.70071,-0.0795,1.0,0.106,0.0
1.5507,0.329125,-0.36233,1.0,0.483107,0.0
0.416992,0.131825,-0.03593,1.0,0.0479067,0.0
1.21604,-1.79696,-0.25188,1.0,0.33584,0.0
1.56201,3.15258,-0.13068,1.0,0.17424,0.0
3.67586,3.91653,-0.45703,1.0,0.609373,0.0
3.31004,4.09053,-0.8434,0.875467,1.0,0.0
1.60855,0.611751,-0.237245,1.0,0.316327,0.0
1.56046,1.02637,-0.37015,1.0,0.493533,0.0
0.0493625,0.224525,-0.125305,1.0,0.167073,0.0
1.03763,1.66057,-0.04129,1.0,0.0550533,0.0
3.09943,3.63042,-0.51177,1.0,0.68236,0.0
1.21332,-1.78969,-0.195305,1.0,0.260407,0.0
-1.14257,-1.58351,-0.305715,1.0,0.40762,0.0
1.65862,0.0636472,-0.25407,1.0,0.33876,0.0
-3.18804,-2.32753,-0.56568,1.0,0.75424,0.0
1.91342,0.741117,-0.11756,1.0,0.156747,0.0
0.787218,-4.26592,-2.27856,0.0,0.96192,1.0
1.04822,-0.414189,-0.48211,1.0,0.642813,0.0
0.429827,-0.813542,-0.13193,1.0,0.175907,0.0
3.18589,3.46624,-0.205725,1.0,0.2743,0.0
1.69309,0.109214,-0.101425,1.0,0.135233,0.0
-3.23721,-3.54599,-0.13523,1.0,0.180307,0.0
2.88088,3.31583,-0.22095,1.0,0.2946,0.0
-0.510313,-2.01957,-0.210035,1.0,0.280047,0.0
-0.530837,-2.00822,-0.212545,1.0,0.283393,0.0
2.1517,-1.29684,-0.32259,1.0,0.43012,0.0
1.49459,-0.556916,-0.19928,1.0,0.265707,0.0
1.03632,1.66158,-0.038165,1.0,0.0508867,0.0
1.37833,0.78847,-0.04616,1.0,0.0615467,0.0
1.14741,0.922598,-0.532855,1.0,0.710473,0.0
1.93449,2.09137,-0.184735,1.0,0.246313,0.0
-0.715732,-0.93606,-0.087935,1.0,0.117247,0.0
-0.507763,-2.01795,-0.210525,1.0,0.2807,0.0
-3.40483,-3.4473,-0.02858,1.0,0.0381067,0.0
1.90491,2.81756,-0.313715,1.0,0.418287,0.0
-0.518038,-2.00729,-0.172035,1.0,0.22938,0.0
-3.04179,-2.33682,-0.0659,1.0,0.0878667,0.0
-1.04494,-0.0942016,-0.01592,1.0,0.0212267,0.0
-1.30148,-1.51296,-0.035155,1.0,0.0468733,0.0
-3.62348,-4.24702,-0.044865,1.0,0.05982,0.0
3.01089,3.43768,-0.239305,1.0,0.319073,0.0
3.06259,3.3908,-0.210755,1.0,0.281007,0.0
1.56278,1.07665,-0.36685,1.0,0.489133,0.0
3.95634,3.82003,-0.025,1.0,0.0333333,0.0
3.35493,4.387,-1.01499,0.646687,1.0,0.0
1.90069,2.76912,-0.2958,1.0,0.3944,0.0
-3.92127,-4.38422,-0.360035,1.0,0.480047,0.0
-0.44683,-2.0805,-0.108965,1.0,0.145287,0.0
1.36968,-0.322244,-0.20634,1.0,0.27512,0.0
1.21007,-1.26658,-0.34245,1.0,0.4566,0.0
1.32275,-2.03394,-0.232955,1.0,0.310607,0.0
1.77232,1.64929,-0.410775,1.0,0.5477,0.0
1.34536,-2.05277,-0.28782,1.0,0.38376,0.0
4.00529,3.90917,-0.175,1.0,0.233333,0.0
0.407628,0.24929,-0.08481,1.0,0.11308,0.0
-4.03229,-2.6673,-0.025,1.0,0.0333333,0.0
-3.15488,-3.29945,-0.246425,1.0,0.328567,0.0
-4.05955,-2.65444,-0.004035,1.0,0.00538,0.0
-4.05942,-2.66807,-0.012835,1.0,0.0171133,0.0
-4.05435,-2.65308,-0.0143,1.0,0.0190667,0.0
-4.08429,-2.66465,-0.009675,1.0,0.0129,0.0
2.57104,2.83533,-0.271285,1.0,0.361713,0.0
2.4856,3.29653,-0.33102,1.0,0.44136,0.0
0.650412,1.48957,-0.07765,1.0,0.103533,0.0
2.03784,-1.99388,-0.488945,1.0,0.651927,0.0
-4.06563,-2.66638,-0.025405,1.0,0.0338733,0.0
-1.03964,-1.01756,-0.05431,1.0,0.0724133,0.0
1.76499,0.215901,-0.053785,1.0,0.0717133,0.0
-3.64126,-2.84504,-0.05072,1.0,0.0676267,0.0
-4.06092,-2.66193,-0.0135,1.0,0.018,0.0
-4.0622,-2.66378,-0.0235,1.0,0.0313333,0.0
-4.04056,-2.65402,-0.00578,1.0,0.00770667,0.0
1.41806,1.18135,-0.39003,1.0,0.52004,0.0
-4.00909,-2.66287,-0.014475,1.0,0.0193,0.0
-4.07747,-2.68362,-0.062565,1.0,0.08342,0.0
1.5682,1.03627,-0.351495,1.0,0.46866,0.0
2.93814,3.69959,-0.653455,1.0,0.871273,0.0
1.7011,3.11221,-0.634305,1.0,0.84574,0.0
0.717875,-0.602619,-0.39909,1.0,0.53212,0.0
-2.71671,-2.52433,-0.062665,1.0,0.0835533,0.0
-4.05586,-2.66181,-0.02883,1.0,0.03844,0.0
-4.06304,-2.66176,-0.04142,1.0,0.0552267,0.0
1.9119,0.139929,-0.09751,1.0,0.130013,0.0
0.761982,-0.615539,-0.255135,1.0,0.34018,0.0
2.0415,-1.36119,-0.175,1.0,0.233333,0.0
0.539019,-1.51633,-0.044255,1.0,0.0590067,0.0
-4.04425,-2.66047,-0.01735,1.0,0.0231333,0.0
1.92688,2.09877,-0.153665,1.0,0.204887,0.0
0.374681,0.103274,-0.05464,1.0,0.0728533,0.0
2.75699,3.03264,-0.11797,1.0,0.157293,0.0
1.56645,1.01743,-0.3477,1.0,0.4636,0.0
-3.71603,-3.23598,-0.788115,0.94918,1.0,0.0
-2.90247,-2.92067,-0.045585,1.0,0.06078,0.0
-2.89873,-2.90822,-0.020235,1.0,0.02698,0.0
-0.526122,-1.99829,-0.200835,1.0,0.26778,0.0
-3.08967,-3.34047,-0.234135,1.0,0.31218,0.0
1.68171,1.68772,-0.242845,1.0,0.323793,0.0
2.74506,3.30276,-0.28764,1.0,0.38352,0.0
-0.503258,-2.0169,-0.175,1.0,0.233333,0.0
